Date,Hour,Station,Latitude,Longitude,Trip_Count,Available_Bikes,Avg_Trip_Duration_Min,Station_Utilisation_Pct,Avg_Temperature_C,Vehicle_Type
2026-01-17,14,Central Station,13.0827,80.2707,8,21,26.5,22.6,28.3,Bike
2026-01-17,14,Guindy Station,13.0067,80.2206,9,27,27.8,27.7,32.6,Bike
2026-01-17,14,T Nagar Station,13.0418,80.2341,3,7,17.4,31.3,27.6,Bike
2026-01-17,14,Adyar Station,13.0012,80.2565,7,6,25.0,52.3,27.9,Bike
2026-01-17,14,Velachery Station,12.9815,80.218,8,11,28.7,49.6,28.8,Bike
2026-01-17,14,Anna Nagar Station,13.085,80.2101,15,13,29.8,49.4,34.8,Bike
2026-01-17,14,Egmore Station,13.0732,80.2609,10,9,27.9,49.2,29.1,Bike
2026-01-17,14,Tambaram Station,12.9249,80.1,12,10,24.9,60.6,26.8,Bike
2026-01-17,14,Porur Station,13.038,80.1565,16,4,23.5,91.5,36.8,Bike
2026-01-17,14,OMR Station,12.9352,80.23,10,15,21.7,45.4,30.3,Bike
2026-01-17,15,Central Station,13.0827,80.2707,18,28,23.3,44.4,24.6,Car
2026-01-17,15,Guindy Station,13.0067,80.2206,23,15,21.4,60.2,25.8,Bike
2026-01-17,15,T Nagar Station,13.0418,80.2341,11,29,26.6,26.1,27.1,Car
2026-01-17,15,Adyar Station,13.0012,80.2565,7,31,31.8,15.1,33.0,Bike
2026-01-17,15,Velachery Station,12.9815,80.218,8,13,25.7,37.9,30.0,Bike
2026-01-17,15,Anna Nagar Station,13.085,80.2101,14,11,34.3,56.3,31.2,Car
2026-01-17,15,Egmore Station,13.0732,80.2609,12,17,8.0,37.6,34.3,Car
2026-01-17,15,Tambaram Station,12.9249,80.1,21,22,13.0,50.8,26.9,Bike
2026-01-17,15,Porur Station,13.038,80.1565,13,13,14.8,46.7,32.5,Car
2026-01-17,15,OMR Station,12.9352,80.23,11,21,26.2,33.9,32.8,Bike
2026-01-17,16,Central Station,13.0827,80.2707,10,18,25.7,40.1,29.3,Bike
2026-01-17,16,Guindy Station,13.0067,80.2206,14,7,19.1,68.2,21.8,Car
2026-01-17,16,T Nagar Station,13.0418,80.2341,3,11,24.9,22.8,35.8,Bike
2026-01-17,16,Adyar Station,13.0012,80.2565,6,14,25.4,23.7,30.5,Bike
2026-01-17,16,Velachery Station,12.9815,80.218,4,24,20.6,16.8,30.9,Car
2026-01-17,16,Anna Nagar Station,13.085,80.2101,8,16,19.2,43.2,27.1,Bike
2026-01-17,16,Egmore Station,13.0732,80.2609,16,27,26.3,35.3,28.2,Bike
2026-01-17,16,Tambaram Station,12.9249,80.1,11,31,24.4,30.8,26.4,Car
2026-01-17,16,Porur Station,13.038,80.1565,10,15,20.6,52.1,33.6,Bike
2026-01-17,16,OMR Station,12.9352,80.23,12,19,22.0,29.6,33.4,Bike
2026-01-17,17,Central Station,13.0827,80.2707,16,21,21.6,40.0,31.2,Bike
2026-01-17,17,Guindy Station,13.0067,80.2206,28,14,23.0,67.1,28.9,Bike
2026-01-17,17,T Nagar Station,13.0418,80.2341,37,24,22.3,58.2,31.5,Car
2026-01-17,17,Adyar Station,13.0012,80.2565,23,3,24.0,90.4,31.0,Bike
2026-01-17,17,Velachery Station,12.9815,80.218,24,4,34.2,87.1,28.8,Bike
2026-01-17,17,Anna Nagar Station,13.085,80.2101,19,15,20.9,61.1,30.3,Bike
2026-01-17,17,Egmore Station,13.0732,80.2609,32,26,20.6,54.8,28.3,Bike
2026-01-17,17,Tambaram Station,12.9249,80.1,33,12,22.8,75.0,27.4,Car
2026-01-17,17,Porur Station,13.038,80.1565,13,11,29.1,57.9,27.7,Bike
2026-01-17,17,OMR Station,12.9352,80.23,19,16,28.2,55.8,27.1,Bike
2026-01-17,18,Central Station,13.0827,80.2707,47,13,24.5,74.2,24.7,Car
2026-01-17,18,Guindy Station,13.0067,80.2206,24,20,34.6,57.8,29.5,Car
2026-01-17,18,T Nagar Station,13.0418,80.2341,39,1,23.0,98.0,26.3,Bike
2026-01-17,18,Adyar Station,13.0012,80.2565,23,14,18.1,59.9,30.6,Car
2026-01-17,18,Velachery Station,12.9815,80.218,38,9,18.1,83.3,34.1,Bike
2026-01-17,18,Anna Nagar Station,13.085,80.2101,28,22,24.0,54.7,27.4,Bike
2026-01-17,18,Egmore Station,13.0732,80.2609,24,20,19.5,58.4,34.1,Car
2026-01-17,18,Tambaram Station,12.9249,80.1,24,25,28.8,44.9,28.9,Bike
2026-01-17,18,Porur Station,13.038,80.1565,35,7,20.7,85.9,27.9,Bike
2026-01-17,18,OMR Station,12.9352,80.23,40,20,10.3,60.7,26.5,Bike
2026-01-17,19,Central Station,13.0827,80.2707,42,7,24.5,86.3,28.5,Bike
2026-01-17,19,Guindy Station,13.0067,80.2206,43,4,34.5,94.7,31.6,Bike
2026-01-17,19,T Nagar Station,13.0418,80.2341,28,14,26.2,68.3,29.2,Bike
2026-01-17,19,Adyar Station,13.0012,80.2565,37,4,23.4,89.3,32.0,Bike
2026-01-17,19,Velachery Station,12.9815,80.218,42,1,22.6,100.0,32.8,Bike
2026-01-17,19,Anna Nagar Station,13.085,80.2101,19,21,19.1,51.6,35.8,Bike
2026-01-17,19,Egmore Station,13.0732,80.2609,18,25,27.2,42.2,27.9,Car
2026-01-17,19,Tambaram Station,12.9249,80.1,21,2,25.2,97.7,35.5,Bike
2026-01-17,19,Porur Station,13.038,80.1565,18,28,23.0,29.5,31.5,Bike
2026-01-17,19,OMR Station,12.9352,80.23,31,19,29.2,65.5,32.8,Bike
2026-01-17,20,Central Station,13.0827,80.2707,19,16,12.9,54.8,27.1,Bike
2026-01-17,20,Guindy Station,13.0067,80.2206,16,7,29.7,71.7,33.8,Car
2026-01-17,20,T Nagar Station,13.0418,80.2341,27,22,22.8,54.4,27.0,Bike
2026-01-17,20,Adyar Station,13.0012,80.2565,33,2,26.3,94.5,29.1,Bike
2026-01-17,20,Velachery Station,12.9815,80.218,25,1,25.6,96.8,30.4,Car
2026-01-17,20,Anna Nagar Station,13.085,80.2101,12,17,28.7,45.0,28.7,Bike
2026-01-17,20,Egmore Station,13.0732,80.2609,13,9,29.1,66.3,30.1,Bike
2026-01-17,20,Tambaram Station,12.9249,80.1,33,21,22.0,64.9,29.0,Car
2026-01-17,20,Porur Station,13.038,80.1565,6,21,16.1,30.4,31.5,Bike
2026-01-17,20,OMR Station,12.9352,80.23,30,24,14.4,60.1,30.0,Car
2026-01-17,21,Central Station,13.0827,80.2707,13,21,15.0,36.7,32.3,Car
2026-01-17,21,Guindy Station,13.0067,80.2206,17,17,18.6,51.7,26.7,Bike
2026-01-17,21,T Nagar Station,13.0418,80.2341,17,7,27.1,72.9,33.9,Bike
2026-01-17,21,Adyar Station,13.0012,80.2565,9,30,21.9,20.5,34.4,Bike
2026-01-17,21,Velachery Station,12.9815,80.218,6,10,14.1,31.8,27.0,Bike
2026-01-17,21,Anna Nagar Station,13.085,80.2101,18,19,16.3,46.0,29.9,Bike
2026-01-17,21,Egmore Station,13.0732,80.2609,20,5,31.8,84.4,32.8,Bike
2026-01-17,21,Tambaram Station,12.9249,80.1,7,29,28.3,21.9,32.1,Bike
2026-01-17,21,Porur Station,13.038,80.1565,7,8,28.9,53.2,27.5,Bike
2026-01-17,21,OMR Station,12.9352,80.23,5,30,16.3,10.5,30.3,Car
2026-01-17,22,Central Station,13.0827,80.2707,12,30,39.1,26.3,33.3,Bike
2026-01-17,22,Guindy Station,13.0067,80.2206,9,27,31.6,25.9,29.6,Bike
2026-01-17,22,T Nagar Station,13.0418,80.2341,23,25,23.8,49.6,30.7,Car
2026-01-17,22,Adyar Station,13.0012,80.2565,17,27,33.2,34.9,25.3,Car
2026-01-17,22,Velachery Station,12.9815,80.218,20,29,22.4,36.0,31.7,Bike
2026-01-17,22,Anna Nagar Station,13.085,80.2101,15,25,15.7,44.7,34.2,Bike
2026-01-17,22,Egmore Station,13.0732,80.2609,8,27,25.6,20.6,30.0,Car
2026-01-17,22,Tambaram Station,12.9249,80.1,16,27,20.9,31.4,30.9,Bike
2026-01-17,22,Porur Station,13.038,80.1565,18,20,23.1,52.5,34.9,Bike
2026-01-17,22,OMR Station,12.9352,80.23,10,26,25.6,37.7,31.6,Car
2026-01-18,6,Central Station,13.0827,80.2707,17,8,31.5,70.0,31.4,Bike
2026-01-18,6,Guindy Station,13.0067,80.2206,8,7,32.8,45.3,26.3,Bike
2026-01-18,6,T Nagar Station,13.0418,80.2341,6,8,19.3,40.7,29.1,Bike
2026-01-18,6,Adyar Station,13.0012,80.2565,2,28,24.5,10.0,33.0,Bike
2026-01-18,6,Velachery Station,12.9815,80.218,17,17,30.7,55.8,30.9,Bike
2026-01-18,6,Anna Nagar Station,13.085,80.2101,17,19,32.9,40.1,31.1,Bike
2026-01-18,6,Egmore Station,13.0732,80.2609,5,10,12.9,31.2,30.2,Bike
2026-01-18,6,Tambaram Station,12.9249,80.1,6,12,32.5,33.2,26.9,Bike
2026-01-18,6,Porur Station,13.038,80.1565,5,32,25.2,10.0,28.1,Bike
2026-01-18,6,OMR Station,12.9352,80.23,13,21,32.5,41.8,26.7,Car
2026-01-18,7,Central Station,13.0827,80.2707,16,11,22.7,56.6,31.9,Bike
2026-01-18,7,Guindy Station,13.0067,80.2206,8,12,16.7,35.8,30.4,Bike
2026-01-18,7,T Nagar Station,13.0418,80.2341,31,11,25.5,69.4,23.9,Bike
2026-01-18,7,Adyar Station,13.0012,80.2565,20,15,19.5,55.4,26.7,Bike
2026-01-18,7,Velachery Station,12.9815,80.218,27,4,19.6,83.3,31.6,Bike
2026-01-18,7,Anna Nagar Station,13.085,80.2101,21,16,27.2,59.0,29.4,Car
2026-01-18,7,Egmore Station,13.0732,80.2609,1,15,21.2,16.0,28.2,Bike
2026-01-18,7,Tambaram Station,12.9249,80.1,25,12,24.6,65.7,25.0,Car
2026-01-18,7,Porur Station,13.038,80.1565,35,20,26.0,66.3,34.5,Bike
2026-01-18,7,OMR Station,12.9352,80.23,33,3,13.0,90.3,32.7,Bike
2026-01-18,8,Central Station,13.0827,80.2707,12,24,23.0,34.6,29.5,Bike
2026-01-18,8,Guindy Station,13.0067,80.2206,19,3,15.8,82.5,26.3,Bike
2026-01-18,8,T Nagar Station,13.0418,80.2341,34,3,8.0,92.1,35.4,Bike
2026-01-18,8,Adyar Station,13.0012,80.2565,12,30,33.7,22.0,33.7,Bike
2026-01-18,8,Velachery Station,12.9815,80.218,33,11,24.5,75.1,30.6,Bike
2026-01-18,8,Anna Nagar Station,13.085,80.2101,30,25,41.3,56.7,34.5,Bike
2026-01-18,8,Egmore Station,13.0732,80.2609,18,3,28.9,83.9,27.8,Car
2026-01-18,8,Tambaram Station,12.9249,80.1,50,15,36.2,85.6,24.9,Bike
2026-01-18,8,Porur Station,13.038,80.1565,20,23,14.1,44.5,28.0,Bike
2026-01-18,8,OMR Station,12.9352,80.23,53,0,12.7,100.0,35.4,Bike
2026-01-18,9,Central Station,13.0827,80.2707,39,20,22.7,58.2,29.0,Car
2026-01-18,9,Guindy Station,13.0067,80.2206,50,0,18.4,95.0,25.3,Car
2026-01-18,9,T Nagar Station,13.0418,80.2341,44,14,25.3,67.4,25.2,Bike
2026-01-18,9,Adyar Station,13.0012,80.2565,25,6,19.9,85.6,27.3,Car
2026-01-18,9,Velachery Station,12.9815,80.218,32,20,17.8,58.5,29.6,Bike
2026-01-18,9,Anna Nagar Station,13.085,80.2101,18,29,29.8,38.9,34.9,Bike
2026-01-18,9,Egmore Station,13.0732,80.2609,34,7,14.5,83.1,31.9,Car
2026-01-18,9,Tambaram Station,12.9249,80.1,30,0,16.8,100.0,25.8,Bike
2026-01-18,9,Porur Station,13.038,80.1565,21,28,31.2,44.1,27.8,Car
2026-01-18,9,OMR Station,12.9352,80.23,53,10,21.8,93.8,27.1,Bike
2026-01-18,10,Central Station,13.0827,80.2707,19,23,14.4,47.3,32.2,Bike
2026-01-18,10,Guindy Station,13.0067,80.2206,10,11,27.5,50.7,29.3,Bike
2026-01-18,10,T Nagar Station,13.0418,80.2341,22,18,15.5,55.6,31.7,Bike
2026-01-18,10,Adyar Station,13.0012,80.2565,14,14,22.0,44.6,29.6,Car
2026-01-18,10,Velachery Station,12.9815,80.218,14,16,22.6,45.8,29.8,Bike
2026-01-18,10,Anna Nagar Station,13.085,80.2101,22,16,17.1,61.4,28.8,Bike
2026-01-18,10,Egmore Station,13.0732,80.2609,17,21,13.7,56.8,29.2,Bike
2026-01-18,10,Tambaram Station,12.9249,80.1,24,15,17.7,62.0,31.7,Bike
2026-01-18,10,Porur Station,13.038,80.1565,19,5,22.9,83.1,30.1,Bike
2026-01-18,10,OMR Station,12.9352,80.23,14,17,34.2,44.5,27.2,Bike
2026-01-18,11,Central Station,13.0827,80.2707,8,27,26.1,30.2,28.8,Car
2026-01-18,11,Guindy Station,13.0067,80.2206,3,25,26.5,10.0,30.2,Bike
2026-01-18,11,T Nagar Station,13.0418,80.2341,12,18,22.6,48.9,24.7,Bike
2026-01-18,11,Adyar Station,13.0012,80.2565,4,23,10.0,11.0,32.3,Bike
2026-01-18,11,Velachery Station,12.9815,80.218,18,14,30.0,44.1,24.4,Car
2026-01-18,11,Anna Nagar Station,13.085,80.2101,11,25,27.3,41.4,28.3,Car
2026-01-18,11,Egmore Station,13.0732,80.2609,21,24,8.0,49.7,34.6,Bike
2026-01-18,11,Tambaram Station,12.9249,80.1,17,25,33.7,43.3,29.6,Bike
2026-01-18,11,Porur Station,13.038,80.1565,7,19,30.5,28.7,24.3,Bike
2026-01-18,11,OMR Station,12.9352,80.23,12,21,30.0,36.9,30.2,Bike
2026-01-18,12,Central Station,13.0827,80.2707,21,3,11.4,89.3,29.7,Car
2026-01-18,12,Guindy Station,13.0067,80.2206,13,27,22.6,31.7,35.9,Bike
2026-01-18,12,T Nagar Station,13.0418,80.2341,7,32,13.0,21.0,26.9,Bike
2026-01-18,12,Adyar Station,13.0012,80.2565,12,17,29.5,41.0,32.3,Bike
2026-01-18,12,Velachery Station,12.9815,80.218,15,30,30.8,42.1,28.5,Bike
2026-01-18,12,Anna Nagar Station,13.085,80.2101,15,17,18.0,50.2,29.9,Bike
2026-01-18,12,Egmore Station,13.0732,80.2609,11,19,22.5,34.5,32.3,Car
2026-01-18,12,Tambaram Station,12.9249,80.1,4,18,22.8,21.5,25.4,Bike
2026-01-18,12,Porur Station,13.038,80.1565,5,21,15.3,26.1,28.3,Bike
2026-01-18,12,OMR Station,12.9352,80.23,9,14,13.2,47.7,33.8,Bike
2026-01-18,13,Central Station,13.0827,80.2707,21,17,13.3,57.2,27.5,Bike
2026-01-18,13,Guindy Station,13.0067,80.2206,14,8,29.9,61.5,26.2,Car
2026-01-18,13,T Nagar Station,13.0418,80.2341,14,9,23.6,68.0,30.8,Bike
2026-01-18,13,Adyar Station,13.0012,80.2565,8,32,29.1,18.1,28.2,Bike
2026-01-18,13,Velachery Station,12.9815,80.218,11,26,21.6,23.0,26.4,Car
2026-01-18,13,Anna Nagar Station,13.085,80.2101,8,20,16.5,19.1,29.7,Bike
2026-01-18,13,Egmore Station,13.0732,80.2609,18,27,11.6,40.5,27.1,Bike
2026-01-18,13,Tambaram Station,12.9249,80.1,13,24,30.0,40.1,22.4,Bike
2026-01-18,13,Porur Station,13.038,80.1565,18,25,23.0,37.0,28.7,Bike
2026-01-18,13,OMR Station,12.9352,80.23,8,24,17.1,22.6,25.3,Bike
2026-01-18,14,Central Station,13.0827,80.2707,7,22,10.3,24.0,25.2,Bike
2026-01-18,14,Guindy Station,13.0067,80.2206,5,6,23.1,50.9,27.6,Car
2026-01-18,14,T Nagar Station,13.0418,80.2341,8,29,26.5,22.2,29.3,Bike
2026-01-18,14,Adyar Station,13.0012,80.2565,13,27,22.2,28.7,26.9,Bike
2026-01-18,14,Velachery Station,12.9815,80.218,1,31,12.1,10.0,29.0,Bike
2026-01-18,14,Anna Nagar Station,13.085,80.2101,21,10,24.8,66.9,27.6,Bike
2026-01-18,14,Egmore Station,13.0732,80.2609,13,23,19.0,38.8,30.5,Car
2026-01-18,14,Tambaram Station,12.9249,80.1,20,22,35.9,40.4,33.3,Bike
2026-01-18,14,Porur Station,13.038,80.1565,15,27,8.4,46.4,29.8,Bike
2026-01-18,14,OMR Station,12.9352,80.23,13,20,26.0,36.1,32.1,Car
2026-01-18,15,Central Station,13.0827,80.2707,14,12,22.6,60.1,30.5,Car
2026-01-18,15,Guindy Station,13.0067,80.2206,24,25,30.4,49.2,26.8,Bike
2026-01-18,15,T Nagar Station,13.0418,80.2341,23,13,8.0,58.1,30.4,Bike
2026-01-18,15,Adyar Station,13.0012,80.2565,26,16,28.7,63.6,31.9,Bike
2026-01-18,15,Velachery Station,12.9815,80.218,14,15,28.4,48.9,31.7,Bike
2026-01-18,15,Anna Nagar Station,13.085,80.2101,12,18,24.0,38.2,34.6,Bike
2026-01-18,15,Egmore Station,13.0732,80.2609,7,17,33.6,27.5,32.6,Bike
2026-01-18,15,Tambaram Station,12.9249,80.1,9,15,22.6,41.7,32.5,Bike
2026-01-18,15,Porur Station,13.038,80.1565,8,11,25.8,50.9,29.2,Bike
2026-01-18,15,OMR Station,12.9352,80.23,16,4,19.7,80.2,29.9,Bike
2026-01-18,16,Central Station,13.0827,80.2707,3,28,10.0,10.0,31.3,Bike
2026-01-18,16,Guindy Station,13.0067,80.2206,8,6,15.9,64.1,27.4,Car
2026-01-18,16,T Nagar Station,13.0418,80.2341,8,18,26.8,30.8,32.2,Bike
2026-01-18,16,Adyar Station,13.0012,80.2565,27,24,19.1,51.5,32.2,Bike
2026-01-18,16,Velachery Station,12.9815,80.218,1,28,29.7,10.0,28.5,Car
2026-01-18,16,Anna Nagar Station,13.085,80.2101,12,12,26.8,49.1,27.6,Bike
2026-01-18,16,Egmore Station,13.0732,80.2609,22,19,11.7,56.1,27.1,Bike
2026-01-18,16,Tambaram Station,12.9249,80.1,11,20,24.4,30.6,27.2,Bike
2026-01-18,16,Porur Station,13.038,80.1565,15,24,21.5,32.3,28.1,Bike
2026-01-18,16,OMR Station,12.9352,80.23,7,10,21.5,34.9,29.4,Bike
2026-01-18,17,Central Station,13.0827,80.2707,34,9,23.8,71.2,30.2,Bike
2026-01-18,17,Guindy Station,13.0067,80.2206,31,19,18.0,62.3,27.0,Car
2026-01-18,17,T Nagar Station,13.0418,80.2341,34,16,30.6,77.8,27.6,Car
2026-01-18,17,Adyar Station,13.0012,80.2565,14,22,17.4,39.8,31.1,Bike
2026-01-18,17,Velachery Station,12.9815,80.218,25,23,27.8,42.3,29.5,Bike
2026-01-18,17,Anna Nagar Station,13.085,80.2101,25,10,21.4,75.7,34.1,Bike
2026-01-18,17,Egmore Station,13.0732,80.2609,20,9,26.2,72.7,25.1,Bike
2026-01-18,17,Tambaram Station,12.9249,80.1,11,14,12.4,42.2,32.3,Bike
2026-01-18,17,Porur Station,13.038,80.1565,23,24,23.2,49.9,26.2,Bike
2026-01-18,17,OMR Station,12.9352,80.23,24,27,31.4,51.2,35.4,Bike
2026-01-18,18,Central Station,13.0827,80.2707,37,0,22.6,95.0,31.2,Bike
2026-01-18,18,Guindy Station,13.0067,80.2206,26,8,19.2,82.4,33.5,Car
2026-01-18,18,T Nagar Station,13.0418,80.2341,33,12,31.0,77.6,26.3,Car
2026-01-18,18,Adyar Station,13.0012,80.2565,21,19,26.3,49.9,27.4,Car
2026-01-18,18,Velachery Station,12.9815,80.218,46,4,13.4,88.7,33.9,Bike
2026-01-18,18,Anna Nagar Station,13.085,80.2101,42,12,32.8,82.8,27.1,Bike
2026-01-18,18,Egmore Station,13.0732,80.2609,34,16,17.8,64.7,24.9,Bike
2026-01-18,18,Tambaram Station,12.9249,80.1,36,0,21.1,100.0,31.7,Bike
2026-01-18,18,Porur Station,13.038,80.1565,50,18,28.8,83.0,26.3,Bike
2026-01-18,18,OMR Station,12.9352,80.23,29,16,23.0,67.0,32.7,Bike
2026-01-18,19,Central Station,13.0827,80.2707,27,15,15.7,70.8,22.5,Car
2026-01-18,19,Guindy Station,13.0067,80.2206,14,9,38.0,64.2,29.3,Bike
2026-01-18,19,T Nagar Station,13.0418,80.2341,17,6,32.4,66.3,28.4,Car
2026-01-18,19,Adyar Station,13.0012,80.2565,42,0,10.3,100.0,26.4,Bike
2026-01-18,19,Velachery Station,12.9815,80.218,45,15,27.4,71.8,23.8,Bike
2026-01-18,19,Anna Nagar Station,13.085,80.2101,27,20,26.3,57.4,30.7,Car
2026-01-18,19,Egmore Station,13.0732,80.2609,43,20,15.0,71.1,31.9,Bike
2026-01-18,19,Tambaram Station,12.9249,80.1,26,5,20.8,82.8,28.0,Bike
2026-01-18,19,Porur Station,13.038,80.1565,36,17,13.8,71.7,32.7,Bike
2026-01-18,19,OMR Station,12.9352,80.23,17,26,31.5,33.5,32.1,Bike
2026-01-18,20,Central Station,13.0827,80.2707,20,7,19.7,80.1,26.2,Bike
2026-01-18,20,Guindy Station,13.0067,80.2206,26,8,16.6,75.6,31.2,Bike
2026-01-18,20,T Nagar Station,13.0418,80.2341,34,9,16.6,75.3,35.2,Bike
2026-01-18,20,Adyar Station,13.0012,80.2565,21,21,27.7,48.3,30.1,Bike
2026-01-18,20,Velachery Station,12.9815,80.218,30,4,16.9,91.8,25.6,Bike
2026-01-18,20,Anna Nagar Station,13.085,80.2101,17,4,28.6,82.0,29.3,Car
2026-01-18,20,Egmore Station,13.0732,80.2609,25,8,24.0,64.7,29.0,Bike
2026-01-18,20,Tambaram Station,12.9249,80.1,34,6,26.2,89.0,28.2,Bike
2026-01-18,20,Porur Station,13.038,80.1565,18,13,30.4,61.0,32.4,Bike
2026-01-18,20,OMR Station,12.9352,80.23,9,20,25.9,37.7,28.3,Bike
2026-01-18,21,Central Station,13.0827,80.2707,20,8,30.3,80.4,34.1,Bike
2026-01-18,21,Guindy Station,13.0067,80.2206,14,28,20.4,33.4,33.8,Bike
2026-01-18,21,T Nagar Station,13.0418,80.2341,7,27,24.1,17.2,32.6,Bike
2026-01-18,21,Adyar Station,13.0012,80.2565,10,31,23.2,33.6,32.4,Bike
2026-01-18,21,Velachery Station,12.9815,80.218,7,11,17.7,43.6,28.9,Bike
2026-01-18,21,Anna Nagar Station,13.085,80.2101,16,20,24.8,51.2,31.8,Car
2026-01-18,21,Egmore Station,13.0732,80.2609,25,5,18.9,82.3,29.5,Bike
2026-01-18,21,Tambaram Station,12.9249,80.1,8,29,24.8,25.4,29.0,Bike
2026-01-18,21,Porur Station,13.038,80.1565,6,9,31.4,39.6,31.7,Bike
2026-01-18,21,OMR Station,12.9352,80.23,2,12,18.8,23.3,27.1,Bike
2026-01-18,22,Central Station,13.0827,80.2707,11,23,25.5,35.5,26.6,Car
2026-01-18,22,Guindy Station,13.0067,80.2206,8,32,23.8,20.4,33.7,Bike
2026-01-18,22,T Nagar Station,13.0418,80.2341,22,9,25.2,65.9,26.2,Car
2026-01-18,22,Adyar Station,13.0012,80.2565,1,11,10.7,18.9,25.8,Bike
2026-01-18,22,Velachery Station,12.9815,80.218,16,28,35.6,41.6,30.6,Bike
2026-01-18,22,Anna Nagar Station,13.085,80.2101,2,22,30.2,10.0,30.3,Bike
2026-01-18,22,Egmore Station,13.0732,80.2609,14,24,16.6,36.7,25.1,Bike
2026-01-18,22,Tambaram Station,12.9249,80.1,15,19,20.8,44.8,27.4,Bike
2026-01-18,22,Porur Station,13.038,80.1565,13,22,32.6,37.3,26.5,Bike
2026-01-18,22,OMR Station,12.9352,80.23,8,16,22.7,32.8,29.4,Bike
2026-01-19,6,Central Station,13.0827,80.2707,15,20,24.9,44.7,32.6,Bike
2026-01-19,6,Guindy Station,13.0067,80.2206,3,7,25.9,29.3,23.6,Bike
2026-01-19,6,T Nagar Station,13.0418,80.2341,19,21,37.8,42.4,29.4,Bike
2026-01-19,6,Adyar Station,13.0012,80.2565,10,6,29.1,64.7,28.6,Bike
2026-01-19,6,Velachery Station,12.9815,80.218,16,10,26.0,55.3,30.3,Bike
2026-01-19,6,Anna Nagar Station,13.085,80.2101,15,23,31.8,48.2,28.7,Car
2026-01-19,6,Egmore Station,13.0732,80.2609,21,22,16.2,42.4,26.9,Bike
2026-01-19,6,Tambaram Station,12.9249,80.1,15,16,20.3,43.1,26.0,Bike
2026-01-19,6,Porur Station,13.038,80.1565,19,28,20.2,44.5,23.4,Car
2026-01-19,6,OMR Station,12.9352,80.23,13,6,11.2,69.9,28.4,Bike
2026-01-19,7,Central Station,13.0827,80.2707,39,22,21.5,68.7,28.4,Bike
2026-01-19,7,Guindy Station,13.0067,80.2206,6,31,15.1,19.8,22.6,Bike
2026-01-19,7,T Nagar Station,13.0418,80.2341,13,19,21.2,39.8,28.4,Bike
2026-01-19,7,Adyar Station,13.0012,80.2565,31,15,22.2,69.7,33.0,Bike
2026-01-19,7,Velachery Station,12.9815,80.218,9,21,25.7,30.7,27.6,Bike
2026-01-19,7,Anna Nagar Station,13.085,80.2101,12,19,29.9,40.1,24.8,Car
2026-01-19,7,Egmore Station,13.0732,80.2609,19,16,22.8,63.0,26.3,Bike
2026-01-19,7,Tambaram Station,12.9249,80.1,14,23,27.4,39.8,31.2,Bike
2026-01-19,7,Porur Station,13.038,80.1565,30,11,37.0,81.8,29.9,Bike
2026-01-19,7,OMR Station,12.9352,80.23,23,14,26.4,54.5,29.8,Bike
2026-01-19,8,Central Station,13.0827,80.2707,46,0,27.0,98.2,30.8,Bike
2026-01-19,8,Guindy Station,13.0067,80.2206,37,3,29.8,86.1,30.7,Bike
2026-01-19,8,T Nagar Station,13.0418,80.2341,32,8,32.8,83.5,34.9,Bike
2026-01-19,8,Adyar Station,13.0012,80.2565,15,24,22.9,40.3,33.7,Bike
2026-01-19,8,Velachery Station,12.9815,80.218,30,22,27.4,63.4,29.0,Car
2026-01-19,8,Anna Nagar Station,13.085,80.2101,42,22,17.7,63.8,26.7,Car
2026-01-19,8,Egmore Station,13.0732,80.2609,32,19,22.0,60.2,25.3,Car
2026-01-19,8,Tambaram Station,12.9249,80.1,33,6,24.5,80.1,28.4,Bike
2026-01-19,8,Porur Station,13.038,80.1565,26,14,30.3,72.2,31.0,Bike
2026-01-19,8,OMR Station,12.9352,80.23,19,14,11.0,61.8,25.3,Bike
2026-01-19,9,Central Station,13.0827,80.2707,20,10,21.8,69.6,33.1,Bike
2026-01-19,9,Guindy Station,13.0067,80.2206,36,9,17.9,88.7,27.8,Bike
2026-01-19,9,T Nagar Station,13.0418,80.2341,17,19,21.7,44.0,30.9,Bike
2026-01-19,9,Adyar Station,13.0012,80.2565,39,14,21.8,72.1,28.3,Car
2026-01-19,9,Velachery Station,12.9815,80.218,31,8,28.6,86.1,32.3,Bike
2026-01-19,9,Anna Nagar Station,13.085,80.2101,42,11,20.2,87.7,29.2,Bike
2026-01-19,9,Egmore Station,13.0732,80.2609,19,7,21.2,72.0,31.1,Bike
2026-01-19,9,Tambaram Station,12.9249,80.1,24,19,22.4,54.0,30.0,Bike
2026-01-19,9,Porur Station,13.038,80.1565,49,3,31.3,93.6,28.6,Bike
2026-01-19,9,OMR Station,12.9352,80.23,35,18,16.2,49.4,33.4,Bike
2026-01-19,10,Central Station,13.0827,80.2707,31,5,28.1,89.3,32.2,Car
2026-01-19,10,Guindy Station,13.0067,80.2206,31,2,24.5,96.0,26.2,Bike
2026-01-19,10,T Nagar Station,13.0418,80.2341,28,27,20.7,48.3,32.2,Bike
2026-01-19,10,Adyar Station,13.0012,80.2565,25,12,20.3,68.7,23.4,Bike
2026-01-19,10,Velachery Station,12.9815,80.218,28,17,23.9,70.6,28.6,Bike
2026-01-19,10,Anna Nagar Station,13.085,80.2101,11,8,26.8,59.0,27.5,Bike
